id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
17202115,2016-01-07 09:24:00,663,975,35.11,Online Transaction,47399,ONLINE,ONLINE,00000,5815,Insufficient Balance,"Digital Goods - Media, Books, Apps",1.0,68,63,1951,3,Female,6398 Lake Lane,35.92,-86.84,36563,70554,39078,655,5,Mastercard,Debit,05/2021,NO,2,2046,2000-02-01,2008,No
17202321,2016-01-07 10:05:00,1150,4856,929.72,Swipe Transaction,32086,Haltom City,TX,76117,7531,No Error,Automotive Body Repair Shops,1.0,46,67,1973,4,Male,5692 Jefferson Boulevard,32.83,-97.17,30913,63030,93406,791,5,Mastercard,Debit,07/2022,YES,2,20111,2013-09-01,2013,No
17202677,2016-01-07 11:06:00,1285,5172,28.48,Online Transaction,88459,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,68,53,1951,12,Female,6723 Maple Street,38.83,-77.21,30622,65298,18684,524,2,Visa,Debit,12/2021,YES,2,6724,2009-10-01,2011,No
17202686,2016-01-07 11:08:00,1285,5172,0.46,Swipe Transaction,98271,Falls Church,VA,22043,5300,No Error,Wholesale Clubs,1.0,68,53,1951,12,Female,6723 Maple Street,38.83,-77.21,30622,65298,18684,524,2,Visa,Debit,12/2021,YES,2,6724,2009-10-01,2011,No
17202736,2016-01-07 11:17:00,360,3592,182.0,Online Transaction,59474,ONLINE,ONLINE,00000,3722,Bad Expiration,Passenger Railways,1.0,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,22697,46278,51243,791,4,Mastercard,Debit,04/2020,NO,1,21058,2015-06-01,2015,No
17202966,2016-01-07 11:54:00,20,4995,63.39,Swipe Transaction,77117,Grandview,TX,76050,5310,No Error,Discount Stores,1.0,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,19477,23371,0,757,8,Visa,Debit,08/2023,YES,1,19791,2003-10-01,2014,No
17203094,2016-01-07 12:15:00,729,3905,103.18,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,16421,24884,1828,850,6,Visa,Credit,08/2022,YES,2,5700,2009-07-01,2011,No
17203185,2016-01-07 12:34:00,20,4995,4.91,Online Transaction,34702,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,19477,23371,0,757,8,Visa,Debit,08/2023,YES,1,19791,2003-10-01,2014,No
17203352,2016-01-07 13:02:00,1541,2307,143.41,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,48,65,1971,10,Female,7139 Lake Boulevard,36.09,-84.13,18353,37422,127116,681,5,Visa,Debit,11/2023,YES,1,17383,2012-03-01,2012,No
17203433,2016-01-07 13:17:00,20,4995,94.89,Online Transaction,31893,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,19477,23371,0,757,8,Visa,Debit,08/2023,YES,1,19791,2003-10-01,2014,No
17203516,2016-01-07 13:29:00,1541,2307,45.17,Online Transaction,19964,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,48,65,1971,10,Female,7139 Lake Boulevard,36.09,-84.13,18353,37422,127116,681,5,Visa,Debit,11/2023,YES,1,17383,2012-03-01,2012,No
17203796,2016-01-07 14:22:00,1060,5216,146.69,Online Transaction,16798,ONLINE,ONLINE,00000,4121,No Error,Taxicabs and Limousines,1.0,76,68,1944,2,Male,359 Valley Street,39.77,-86.14,17909,21547,16040,785,5,Visa,Debit,05/2023,YES,2,14114,2010-10-01,2010,No
17204269,2016-01-07 15:59:00,244,1082,141.5,Online Transaction,9932,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,40,62,1979,7,Female,8100 Hill Avenue,30.58,-84.58,13144,26802,43444,638,2,Mastercard,Credit,02/2024,NO,2,7100,2006-02-01,2011,No
17204364,2016-01-07 16:19:00,729,3905,10.88,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,16421,24884,1828,850,6,Visa,Credit,08/2022,YES,2,5700,2009-07-01,2011,No
17204557,2016-01-07 16:55:00,1541,2307,162.19,Online Transaction,13523,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,48,65,1971,10,Female,7139 Lake Boulevard,36.09,-84.13,18353,37422,127116,681,5,Visa,Debit,11/2023,YES,1,17383,2012-03-01,2012,No
17204745,2016-01-07 17:50:00,1060,5216,102.67,Online Transaction,85247,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,76,68,1944,2,Male,359 Valley Street,39.77,-86.14,17909,21547,16040,785,5,Visa,Debit,05/2023,YES,2,14114,2010-10-01,2010,No
17204771,2016-01-07 17:58:00,244,1082,151.3,Online Transaction,38676,ONLINE,ONLINE,00000,5816,No Error,Digital Goods - Games,1.0,40,62,1979,7,Female,8100 Hill Avenue,30.58,-84.58,13144,26802,43444,638,2,Mastercard,Credit,02/2024,NO,2,7100,2006-02-01,2011,No
17204973,2016-01-07 19:12:00,1060,5216,403.17,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,76,68,1944,2,Male,359 Valley Street,39.77,-86.14,17909,21547,16040,785,5,Visa,Debit,05/2023,YES,2,14114,2010-10-01,2010,No
17205113,2016-01-07 20:08:00,244,1082,344.36,Online Transaction,19964,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,40,62,1979,7,Female,8100 Hill Avenue,30.58,-84.58,13144,26802,43444,638,2,Mastercard,Credit,02/2024,NO,2,7100,2006-02-01,2011,No
17210021,2016-01-09 05:27:00,121,349,161.0,Online Transaction,51300,ONLINE,ONLINE,00000,3359,No Error,Non-Ferrous Metal Foundries,1.0,34,66,1985,11,Female,71858 Mountain View Street,44.21,-88.43,22277,45419,124370,721,3,Mastercard,Credit,12/2021,YES,1,10000,2015-01-01,2015,No
17210792,2016-01-09 09:10:00,729,3905,73.35,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,16421,24884,1828,850,6,Visa,Credit,08/2022,YES,2,5700,2009-07-01,2011,No
17210859,2016-01-09 09:25:00,757,4175,260.0,Online Transaction,44795,ONLINE,ONLINE,00000,3780,No Error,Computer Network Services,1.0,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,22674,46232,68957,691,4,Mastercard,Debit,10/2022,YES,2,447,2006-08-01,2015,No
17211245,2016-01-09 10:53:00,241,58,173.14,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,15009,30605,16549,737,5,Mastercard,Debit,04/2019,YES,2,12861,2004-01-01,2008,No
17211251,2016-01-09 10:54:00,277,4264,235.0,Online Transaction,44795,ONLINE,ONLINE,00000,3780,No Error,Computer Network Services,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17211840,2016-01-09 12:50:00,757,4175,49.86,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,22674,46232,68957,691,4,Mastercard,Debit,10/2022,YES,2,447,2006-08-01,2015,No
17211846,2016-01-09 12:51:00,757,4175,10.78,Online Transaction,81536,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,22674,46232,68957,691,4,Mastercard,Debit,10/2022,YES,2,447,2006-08-01,2015,No
17211854,2016-01-09 12:52:00,729,3905,115.28,Online Transaction,29742,ONLINE,ONLINE,00000,3256,No Error,"Brick, Stone, and Related Materials",1.0,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,16421,24884,1828,850,6,Visa,Credit,08/2022,YES,2,5700,2009-07-01,2011,No
17211933,2016-01-09 13:06:00,277,4264,36.15,Chip Transaction,29915,Cascilla,MS,38920,5300,No Error,Wholesale Clubs,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17212026,2016-01-09 13:26:00,277,4264,114.54,Online Transaction,81536,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17212067,2016-01-09 13:36:00,277,4264,94.44,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17216106,2016-01-10 11:14:00,449,3559,300.85,Online Transaction,42693,ONLINE,ONLINE,00000,5816,No Error,Digital Goods - Games,1.0,58,70,1962,2,Female,901 Oak Street,40.56,-79.75,19517,39796,9452,729,5,Visa,Debit,02/2020,YES,1,14277,2012-06-01,2012,No
17216451,2016-01-10 12:17:00,655,2133,1.74,Online Transaction,47399,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,49,66,1970,3,Female,211 Lexington Drive,41.44,-82.18,14880,30340,64661,552,3,Visa,Debit,09/2023,YES,2,9285,2006-03-01,2011,No
17216459,2016-01-10 12:19:00,247,5191,330.0,Online Transaction,3558,ONLINE,ONLINE,00000,3640,No Error,"Lighting, Fixtures, Electrical Supplies",1.0,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,Mastercard,Debit,07/2021,YES,2,12852,2010-10-01,2012,No
17216467,2016-01-10 12:21:00,247,5191,88.32,Online Transaction,3558,ONLINE,ONLINE,00000,3640,No Error,"Lighting, Fixtures, Electrical Supplies",1.0,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,Mastercard,Debit,07/2021,YES,2,12852,2010-10-01,2012,No
17216482,2016-01-10 12:24:00,449,3559,21.65,Online Transaction,48919,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,58,70,1962,2,Female,901 Oak Street,40.56,-79.75,19517,39796,9452,729,5,Visa,Debit,02/2020,YES,1,14277,2012-06-01,2012,No
17216548,2016-01-10 12:33:00,1511,3357,9.71,Online Transaction,32858,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,23680,48279,114254,719,2,Visa,Debit,06/2022,YES,1,24806,2007-06-01,2007,No
17216656,2016-01-10 12:51:00,1511,3357,115.7,Online Transaction,81477,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,23680,48279,114254,719,2,Visa,Debit,06/2022,YES,1,24806,2007-06-01,2007,No
17216659,2016-01-10 12:52:00,449,3559,355.44,Online Transaction,67570,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,58,70,1962,2,Female,901 Oak Street,40.56,-79.75,19517,39796,9452,729,5,Visa,Debit,02/2020,YES,1,14277,2012-06-01,2012,No
17216743,2016-01-10 13:05:00,1511,3357,81.79,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,23680,48279,114254,719,2,Visa,Debit,06/2022,YES,1,24806,2007-06-01,2007,No
17216810,2016-01-10 13:17:00,655,2133,231.37,Online Transaction,18215,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,49,66,1970,3,Female,211 Lexington Drive,41.44,-82.18,14880,30340,64661,552,3,Visa,Debit,09/2023,YES,2,9285,2006-03-01,2011,No
17216848,2016-01-10 13:24:00,655,2133,28.83,Online Transaction,39261,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,49,66,1970,3,Female,211 Lexington Drive,41.44,-82.18,14880,30340,64661,552,3,Visa,Debit,09/2023,YES,2,9285,2006-03-01,2011,No
17216891,2016-01-10 13:31:00,1281,3095,93.71,Online Transaction,41184,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,92,61,1927,12,Female,34 Bayview Drive,34.1,-117.38,14632,26546,2480,689,6,Mastercard,Credit,01/2017,YES,1,10100,2011-05-01,2016,No
17218013,2016-01-10 17:19:00,425,3931,180.63,Online Transaction,48919,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,38,67,1981,11,Male,8897 East Street,36.46,-121.82,29174,59482,130605,688,4,Mastercard,Debit,02/2021,YES,1,43673,2010-07-01,2011,No
17218148,2016-01-10 18:07:00,1281,3095,127.57,Online Transaction,51397,ONLINE,ONLINE,00000,5651,No Error,Family Clothing Stores,1.0,92,61,1927,12,Female,34 Bayview Drive,34.1,-117.38,14632,26546,2480,689,6,Mastercard,Credit,01/2017,YES,1,10100,2011-05-01,2016,No
17219790,2016-01-11 07:56:00,360,3592,92.31,Online Transaction,59474,ONLINE,ONLINE,00000,3722,No Error,Passenger Railways,1.0,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,22697,46278,51243,791,4,Mastercard,Debit,04/2020,NO,1,21058,2015-06-01,2015,No
17220302,2016-01-11 09:22:00,277,4264,57.33,Online Transaction,19363,ONLINE,ONLINE,00000,4112,No Error,Passenger Railways,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17220525,2016-01-11 10:05:00,729,3905,167.33,Chip Transaction,4020,Michigantown,IN,46057,5300,No Error,Wholesale Clubs,1.0,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,16421,24884,1828,850,6,Visa,Credit,08/2022,YES,2,5700,2009-07-01,2011,No
17220572,2016-01-11 10:14:00,277,4264,56.15,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17220958,2016-01-11 11:21:00,757,4175,10.74,Online Transaction,41620,ONLINE,ONLINE,00000,3005,No Error,Miscellaneous Metal Fabrication,1.0,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,22674,46232,68957,691,4,Mastercard,Debit,10/2022,YES,2,447,2006-08-01,2015,No
17221009,2016-01-11 11:29:00,1750,3714,121.8,Online Transaction,32858,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,47,55,1973,2,Female,892 Elm Street,41.8,-87.87,34681,70711,100226,741,2,Mastercard,Debit,04/2020,YES,2,34675,2004-07-01,2018,No
17221177,2016-01-11 11:57:00,757,4175,89.25,Online Transaction,27092,ONLINE,ONLINE,00000,4829,Bad Card Number,Money Transfer,1.0,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,22674,46232,68957,691,4,Mastercard,Debit,10/2022,YES,2,447,2006-08-01,2015,No
17221190,2016-01-11 11:59:00,1750,3714,183.49,Online Transaction,81759,ONLINE,ONLINE,00000,7349,No Error,Cleaning and Maintenance Services,1.0,47,55,1973,2,Female,892 Elm Street,41.8,-87.87,34681,70711,100226,741,2,Mastercard,Debit,04/2020,YES,2,34675,2004-07-01,2018,No
17222765,2016-01-11 17:07:00,277,4264,76.26,Online Transaction,81477,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17222818,2016-01-11 17:26:00,277,4264,25.44,Online Transaction,30497,ONLINE,ONLINE,00000,3007,No Error,Coated and Laminated Products,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17224110,2016-01-12 06:34:00,277,4264,143.45,Online Transaction,44795,ONLINE,ONLINE,00000,3780,No Error,Computer Network Services,1.0,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568,31739,81905,799,5,Mastercard,Debit,12/2023,YES,1,12930,2008-08-01,2008,No
17225332,2016-01-12 10:17:00,756,3963,179.87,Online Transaction,32858,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,66,65,1953,10,Female,8651 North Boulevard,39.64,-84.08,28466,59251,29300,679,1,Visa,Debit,02/2023,YES,1,7721,2010-07-01,2010,No
17225393,2016-01-12 10:28:00,360,3592,197.6,Online Transaction,57133,ONLINE,ONLINE,00000,3730,No Error,Ship Chandlers,1.0,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,22697,46278,51243,791,4,Mastercard,Debit,04/2020,NO,1,21058,2015-06-01,2015,No
17225414,2016-01-12 10:30:00,1569,5098,34.73,Swipe Transaction,20337,Sioux Falls,SD,57103,5812,No Error,Eating Places and Restaurants,1.0,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,20153,39082,16870,722,4,Visa,Credit,09/2022,YES,2,5100,2007-10-01,2011,No
17225490,2016-01-12 10:47:00,898,3356,72.77,Online Transaction,18215,ONLINE,ONLINE,00000,5719,Insufficient Balance,Miscellaneous Home Furnishing Stores,1.0,90,66,1929,6,Female,145 River Drive,40.59,-75.47,12427,19893,1712,566,3,Visa,Debit,03/2022,YES,2,1266,2007-06-01,2012,No
17225647,2016-01-12 11:15:00,474,4034,382.66,Online Transaction,69956,ONLINE,ONLINE,00000,5310,No Error,Discount Stores,1.0,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.64,39705,80957,161166,683,6,Discover,Credit,09/2022,YES,2,14600,2015-07-01,2015,No
17225879,2016-01-12 11:56:00,1964,2508,204.04,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,22644,38637,30595,643,4,Mastercard,Credit,09/2021,YES,2,9600,2006-04-01,2015,No
17226084,2016-01-12 12:34:00,1425,5386,113.5,Online Transaction,57386,ONLINE,ONLINE,00000,3132,No Error,Leather Goods,1.0,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,19115,19225,1644,809,8,Mastercard,Debit,03/2024,YES,2,13347,2003-11-01,2007,No
17226265,2016-01-12 13:03:00,1964,2508,77.81,Online Transaction,47399,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,22644,38637,30595,643,4,Mastercard,Credit,09/2021,YES,2,9600,2006-04-01,2015,No
17226466,2016-01-12 13:42:00,1964,2508,39.59,Online Transaction,19363,ONLINE,ONLINE,00000,4112,Bad Expiration,Passenger Railways,1.0,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,22644,38637,30595,643,4,Mastercard,Credit,09/2021,YES,2,9600,2006-04-01,2015,No
17226953,2016-01-12 15:27:00,1569,5098,113.9,Swipe Transaction,10305,Hartford,SD,57033,5300,No Error,Wholesale Clubs,1.0,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,20153,39082,16870,722,4,Visa,Credit,09/2022,YES,2,5100,2007-10-01,2011,No
17226965,2016-01-12 15:29:00,1569,5098,77.13,Online Transaction,27092,ONLINE,ONLINE,00000,4829,Insufficient Balance,Money Transfer,1.0,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,20153,39082,16870,722,4,Visa,Credit,09/2022,YES,2,5100,2007-10-01,2011,No
17227088,2016-01-12 15:48:00,1569,5098,118.4,Online Transaction,7257,ONLINE,ONLINE,00000,3260,No Error,Pottery and Ceramics,1.0,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,20153,39082,16870,722,4,Visa,Credit,09/2022,YES,2,5100,2007-10-01,2011,No
17227150,2016-01-12 15:58:00,1569,5098,5.06,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,20153,39082,16870,722,4,Visa,Credit,09/2022,YES,2,5100,2007-10-01,2011,No
17234561,2016-01-14 09:17:00,571,312,118.95,Online Transaction,54773,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,42,68,1977,11,Male,8580 Valley Stream Avenue,39.46,-77.96,18003,36711,84949,739,4,Mastercard,Debit,02/2023,YES,2,13019,2013-01-01,2013,No
17234729,2016-01-14 09:51:00,571,312,76.6,Online Transaction,27092,ONLINE,ONLINE,00000,4829,No Error,Money Transfer,1.0,42,68,1977,11,Male,8580 Valley Stream Avenue,39.46,-77.96,18003,36711,84949,739,4,Mastercard,Debit,02/2023,YES,2,13019,2013-01-01,2013,No
17234783,2016-01-14 10:00:00,1756,2190,70.41,Online Transaction,18563,ONLINE,ONLINE,00000,4121,No Error,Taxicabs and Limousines,1.0,30,66,1989,10,Male,32 Fourth Drive,35.98,-78.91,28430,57969,92382,691,2,Mastercard,Credit,01/2024,YES,1,19100,2008-03-01,2009,No
17235019,2016-01-14 10:42:00,684,6022,24.8,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,51,63,1969,2,Male,1246 11th Boulevard,26.14,-80.13,21661,44170,90049,661,7,Visa,Debit,07/2020,NO,2,25529,2010-12-01,2010,No
17235057,2016-01-14 10:49:00,631,2818,43.56,Online Transaction,79927,ONLINE,ONLINE,00000,5912,No Error,Drug Stores and Pharmacies,1.0,83,65,1936,5,Female,273 Elm Drive,35.46,-97.51,17070,33811,2206,682,7,Mastercard,Debit,07/2022,YES,1,15591,2001-05-01,2012,No
17235314,2016-01-14 11:39:00,840,4992,53.16,Online Transaction,65881,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,68,64,1952,1,Female,651 Fourth Avenue,37.74,-122.44,51692,88432,63075,694,6,Visa,Debit (Prepaid),04/2024,YES,1,65,2003-10-01,2009,No
17235354,2016-01-14 11:45:00,1676,5158,89.75,Online Transaction,99370,ONLINE,ONLINE,00000,5311,No Error,Department Stores,1.0,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,24981,50936,88447,681,3,Mastercard,Debit,09/2021,YES,2,4055,2009-10-01,2017,No
17235497,2016-01-14 12:05:00,571,312,224.52,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,42,68,1977,11,Male,8580 Valley Stream Avenue,39.46,-77.96,18003,36711,84949,739,4,Mastercard,Debit,02/2023,YES,2,13019,2013-01-01,2013,No
17235513,2016-01-14 12:07:00,840,4992,127.97,Online Transaction,60569,ONLINE,ONLINE,00000,5300,No Error,Wholesale Clubs,1.0,68,64,1952,1,Female,651 Fourth Avenue,37.74,-122.44,51692,88432,63075,694,6,Visa,Debit (Prepaid),04/2024,YES,1,65,2003-10-01,2009,No
17235655,2016-01-14 12:31:00,1985,2834,324.8,Online Transaction,76639,ONLINE,ONLINE,00000,5732,No Error,Electronics Stores,1.0,50,69,1969,3,Female,9061 Grant Avenue,34.06,-84.27,0,1426,3154,680,3,Visa,Credit,07/2023,YES,1,400,2002-05-01,2018,No
17235713,2016-01-14 12:44:00,684,6022,3.39,Online Transaction,18215,ONLINE,ONLINE,00000,5719,No Error,Miscellaneous Home Furnishing Stores,1.0,51,63,1969,2,Male,1246 11th Boulevard,26.14,-80.13,21661,44170,90049,661,7,Visa,Debit,07/2020,NO,2,25529,2010-12-01,2010,No
17235825,2016-01-14 13:01:00,684,6022,89.39,Swipe Transaction,67227,Palm Beach Gardens,FL,33410,5411,No Error,"Grocery Stores, Supermarkets",1.0,51,63,1969,2,Male,1246 11th Boulevard,26.14,-80.13,21661,44170,90049,661,7,Visa,Debit,07/2020,NO,2,25529,2010-12-01,2010,No
17236119,2016-01-14 13:49:00,1985,2834,365.15,Online Transaction,30286,ONLINE,ONLINE,00000,4814,No Error,Telecommunication Services,1.0,50,69,1969,3,Female,9061 Grant Avenue,34.06,-84.27,0,1426,3154,680,3,Visa,Credit,07/2023,YES,1,400,2002-05-01,2018,No
17237071,2016-01-14 16:48:00,1985,2834,99.92,Chip Transaction,35529,Roswell,GA,30076,5921,No Error,"Package Stores, Beer, Wine, Liquor",1.0,50,69,1969,3,Female,9061 Grant Avenue,34.06,-84.27,0,1426,3154,680,3,Visa,Credit,07/2023,YES,1,400,2002-05-01,2018,No
17237432,2016-01-14 18:39:00,631,2818,1.36,Online Transaction,39261,ONLINE,ONLINE,00000,5815,No Error,"Digital Goods - Media, Books, Apps",1.0,83,65,1936,5,Female,273 Elm Drive,35.46,-97.51,17070,33811,2206,682,7,Mastercard,Debit,07/2022,YES,1,15591,2001-05-01,2012,No
